Instance,Income
112187,106804.77566200001
112188,121519.261054
112189,48445.20427499999
112190,35806.070083000006
112191,82026.71388499999
112192,180143.287675
112193,33071.790982
112194,150552.394923
112195,37562.600277
112196,28783.638887
112197,215775.42814999996
112198,32380.283168
112199,44020.276841
112200,58324.083556000005
112201,308060.49436
112202,120502.861888
112203,37117.963191
112204,39331.067077
112205,9574.5237201
112206,99657.97798999998
112207,321462.49813
112208,62272.54859099999
112209,382014.90156
112210,50021.83782
112211,250034.84971999997
112212,51850.985317
112213,21873.559551999995
112214,185123.42519
112215,49173.581141999995
112216,112015.04265100001
112217,37269.574605999995
112218,45162.317833
112219,404195.83514
112220,24059.3345596
112221,8837.1307741
112222,31113.821011999993
112223,51752.477899000005
112224,153611.059228
112225,16957.9028981
112226,47922.606424000005
112227,53359.044819999996
112228,95216.870523
112229,58968.215295
112230,200922.49392999997
112231,16883.248994999998
112232,148555.465662
112233,25646.69968319
112234,42103.004595599996
112235,25664.16446
112236,102166.37476300001
112237,333219.5384399999
112238,41344.195362
112239,12155.114104999999
112240,13376.2501084
112241,21956.107605
112242,49399.73162599999
112243,65136.70918099999
112244,168114.602736
112245,92661.67376500001
112246,45700.652838
112247,423918.53321
112248,85696.465297
112249,15228.699329000001
112250,52461.33879000001
112251,52765.939253
112252,52087.818247999996
112253,25857.267630999995
112254,278688.23957999994
112255,39492.127295
112256,35596.973344000005
112257,37529.53474000001
112258,430272.58027
112259,191481.55527999997
112260,122846.90217000002
112261,346369.39418000006
112262,89845.43100899999
112263,34961.5301649
112264,78480.569519
112265,10512.04375214
112266,40625.717056999994
112267,55663.472144
112268,47749.075908000006
112269,389610.42588999995
112270,27911.618270999996
112271,76968.850369
112272,84578.38345000001
112273,157257.82519499998
112274,5542.82753474
112275,173570.11883799997
112276,175520.78054
112277,69420.775528
112278,34858.949519
112279,24643.187329500004
112280,129029.36215500001
112281,67948.469254
112282,202112.396774
112283,105742.60680699997
112284,68012.72245100001
112285,69192.605602
112286,38330.102434
112287,38166.219132000006
112288,83174.44587700002
112289,314212.62644
112290,208760.574533
112291,31033.728979
112292,487518.10495999997
112293,29368.920509999996
112294,339738.83494
112295,32636.558677000005
112296,256613.61441999994
112297,63812.451426
112298,51803.789164
112299,41016.12344
112300,14776.833396700002
112301,33931.395785999994
112302,15087.994679800002
112303,37762.117123
112304,158563.423321
112305,25673.164823
112306,51794.427889
112307,43106.903483999995
112308,103596.57761899999
112309,51353.271835
112310,36229.434857
112311,88602.379935
112312,28922.826490999996
112313,126297.98181999999
112314,28209.62548
112315,186177.51171000005
112316,44138.39615200001
112317,24212.818116000002
112318,27429.585627999993
112319,25318.802982
112320,817689.61305
112321,62360.52166800001
112322,19308.356131800003
112323,107342.05399500001
112324,371897.36776
112325,223514.51510999998
112326,114374.897478
112327,177585.694036
112328,108853.753217
112329,120601.75580000001
112330,354974.2773
112331,338302.72087
112332,173892.12802
112333,325992.52473000006
112334,195661.09091
112335,57936.504659000006
112336,31328.666105
112337,248780.39333000002
112338,280001.42404
112339,246034.87746000002
112340,46235.906218
112341,1232861.57378
112342,18160.7277322
112343,42905.935663
112344,28113.385113000004
112345,33568.775692999996
112346,72685.78631
112347,21597.650447999997
112348,22528.700560999998
112349,25770.037835000003
112350,97311.759612
112351,35801.46351
112352,48000.1842299
112353,1786.0871118900002
112354,120300.60949599999
112355,58516.97187000001
112356,60451.257626
112357,65369.19770399999
112358,82982.09333999999
112359,43842.67464
112360,18212.7566144
112361,149037.71842
112362,66208.13502
112363,54442.46419499999
112364,20166.775915
112365,8501.493562779999
112366,16317.431722500001
112367,18645.3442446
112368,48897.90989799999
112369,150830.21442399998
112370,31097.849713000003
112371,420439.38346
112372,93426.644184
112373,60998.414259
112374,16644.405294999997
112375,32053.220538000005
112376,89455.050316
112377,111125.53503300001
112378,60767.92718100001
112379,116316.47778300001
112380,75374.143227
112381,81913.506079
112382,101133.403235
112383,25890.39462
112384,178567.381561
112385,12125.4278772
112386,162506.62322
112387,55689.92399399999
112388,38592.91207
112389,25467.912552999995
112390,14985.5108085
112391,19698.224689000002
112392,123161.54231199999
112393,68284.371757
112394,54243.669436
112395,13424.073450999998
112396,111464.53808799999
112397,46124.140397
112398,341565.49014
112399,103338.008131
112400,84622.036566
112401,113934.79766300002
112402,861586.8938000001
112403,128810.20156799999
112404,110279.37879100002
112405,56620.37947900001
112406,27022.145844000002
112407,12595.7991556
112408,18368.4823349
112409,56294.799644
112410,22923.325525
112411,120882.34397900003
112412,108106.00190900001
112413,28208.214633000003
112414,64926.68969000001
112415,134522.981473
112416,71189.10416899998
112417,105171.13249999999
112418,56288.044189999986
112419,190589.554354
112420,50350.732407999996
112421,215652.00239000004
112422,102430.324276
112423,48096.196982
112424,9663.953090899999
112425,40416.16531599999
112426,95639.74343699998
112427,257492.21950999997
112428,139563.76133300003
112429,11079.9901135
112430,19347.727852699998
112431,154099.94539200002
112432,34668.990831999996
112433,81427.67344500001
112434,39665.69647
112435,84004.542277
112436,48359.22447
112437,83132.429932
112438,123192.07781799999
112439,15932.0919494
112440,262372.37786
112441,41072.749433
112442,310690.0733
112443,51672.28986999999
112444,23498.789451
112445,65714.659907
112446,396096.29038
112447,667463.45088
112448,60260.110702
112449,79153.14149200001
112450,40752.810092
112451,128743.76023000001
112452,14465.202028640002
112453,26857.0658582
112454,115909.491794
112455,682115.2181299999
112456,58783.882369
112457,179674.81073
112458,115428.68889499998
112459,47398.353102
112460,45492.656577
112461,475182.60965
112462,80204.82652686
112463,40335.424691
112464,63277.368306
112465,115603.21048000001
112466,147670.249808
112467,51346.266806
112468,37738.256331000004
112469,51675.621643000006
112470,34214.856824
112471,54686.62371599999
112472,170644.96223200002
112473,71090.173499
112474,18241.066822300003
112475,77118.952261
112476,89123.10759299998
112477,35897.629445
112478,74342.70321699999
112479,12855.748401199999
112480,55875.69632999999
112481,207505.69115
112482,41966.77824
112483,326089.07506
112484,48346.721074
112485,103739.16431186
112486,18694.379011999998
112487,22869.683794
112488,131738.55173
112489,47553.565636
112490,323978.06984
112491,70323.268073
112492,47242.192319
112493,318145.15248999995
112494,16259.594919999998
112495,5924.95571456
112496,26156.640534000006
112497,228341.11325
112498,14017.625004799998
112499,57157.593793
112500,10811.5356985
112501,65948.31717899999
112502,72023.31317299999
112503,51700.685161
112504,36077.301185000004
112505,25367.665910999996
112506,58043.34801599999
112507,86644.18257799999
112508,75110.565812
112509,13369.73536
112510,33086.78576
112511,121264.298086
112512,14176.148956300001
112513,61023.10432300001
112514,73340.63580799999
112515,83976.055013
112516,91706.45989
112517,7077.111780900001
112518,73948.742844
112519,23488.195585
112520,16260.3807523
112521,154419.37855000002
112522,52739.442183
112523,22614.2126412
112524,75831.074212
112525,7710.609768919999
112526,12557.559598100002
112527,44153.797324
112528,31692.064813999994
112529,27868.42683
112530,105237.30869399998
112531,121064.017246
112532,185347.76515999998
112533,115452.06928000001
112534,259534.11580999996
112535,51799.83936600001
112536,127540.94575399999
112537,37464.57427699999
112538,15627.859842
112539,158482.00053000002
112540,26936.781451999996
112541,83784.10017
112542,252447.54252
112543,66066.57086099999
112544,231095.80068000001
112545,39948.94141700001
112546,31562.787359
112547,108595.389708
112548,445382.92238
112549,84371.983544
112550,80237.66627099997
112551,9572.766012
112552,129448.04404799998
112553,47477.25995600001
112554,84196.11074
112555,24234.107798
112556,84584.135383
112557,45890.925395000006
112558,103084.47881699998
112559,34261.945950999994
112560,25434.1238075
112561,181245.60373
112562,24430.170836
112563,143754.196083
112564,385206.42097000004
112565,125734.84353299998
112566,33286.237198
112567,47941.00012699999
112568,16830.3873203
112569,104723.598807
112570,39113.03333
112571,145299.13724
112572,161403.32778999998
112573,25981.096306
112574,66388.849801
112575,79704.76292600001
112576,70886.467037
112577,368825.21311
112578,357361.93671
112579,100740.91634600001
112580,135006.33399699995
112581,38768.87782
112582,17520.108301199998
112583,11435.736606000002
112584,236259.64027000003
112585,20794.405999999995
112586,26319.022551000002
112587,145228.38439
112588,71087.15718999998
112589,231968.78565999996
112590,10348.0312497
112591,147810.93293900002
112592,30973.408271
112593,25835.840338999995
112594,31814.848557999998
112595,28547.887872
112596,77611.718129
112597,47821.123103
112598,41157.960683
112599,6797.661162119999
112600,25424.746509
112601,116076.91867700001
112602,22124.4796806
112603,74805.785616
112604,174822.601609
112605,22337.486951000003
112606,47862.834835
112607,38844.694046000004
112608,79795.625025
112609,156184.747983
112610,60098.845128
112611,173824.35767
112612,159891.67874
112613,88074.771868
112614,180805.56290999998
112615,60923.559501
112616,84719.039315
112617,93760.50421200001
112618,366493.0342
112619,42301.063368
112620,30395.076064
112621,26728.016317999998
112622,91741.69810200001
112623,72154.78900100003
112624,41282.197963
112625,52379.920088000006
112626,116285.90555500002
112627,32812.377922
112628,51746.886456
112629,51926.721033
112630,51574.819857999995
112631,65541.972198
112632,176120.87904000003
112633,135316.396068
112634,35653.838842000005
112635,51154.881553
112636,78227.67271299999
112637,182719.85431000002
112638,19918.232036
112639,60572.19943100001
112640,31897.604585
112641,28474.447265000003
112642,231241.91483
112643,34349.503258000004
112644,107710.31797599999
112645,62811.321534999995
112646,11387.1949914
112647,30315.349077
112648,55953.43913
112649,29258.568685
112650,12370.816357799999
112651,43171.361575999996
112652,18730.603786
112653,38812.39017400001
112654,41678.243496
112655,35115.933807
112656,16756.605302300002
112657,270699.4509800001
112658,583780.73604
112659,116258.940182
112660,49774.91596599999
112661,205229.63378999996
112662,82192.491161
112663,96101.074349
112664,213179.20981
112665,490474.08888
112666,113301.516735
112667,26462.938536999998
112668,35562.585484999996
112669,108428.810898
112670,8537.0177502
112671,213944.30548
112672,115864.335748
112673,55661.427212999995
112674,25315.985357000005
112675,40754.36329299999
112676,39988.736009
112677,48605.78905486
112678,14403.211636000002
112679,102499.99998600001
112680,106692.305589
112681,24156.552602999996
112682,106017.423165
112683,13526.643782399997
112684,251086.17561000003
112685,41154.195786
112686,35004.575000000004
112687,19047.0543648
112688,24091.240045
112689,128340.96594
112690,29079.466199
112691,57785.698647
112692,31862.425678000007
112693,123373.45339199998
112694,36998.82010299999
112695,135027.243874
112696,192107.50994000002
112697,103121.959167
112698,75892.12023300001
112699,303339.6676599999
112700,211620.18953
112701,386244.11717000004
112702,129037.190614
112703,33453.82148
112704,42040.310840000006
112705,241522.35874999998
112706,68224.114539
112707,41998.394946
112708,147698.143078
112709,143831.49776799997
112710,62472.800547
112711,74398.79865400001
112712,6504.623430199999
112713,54280.314764999996
112714,120243.81194
112715,115003.075021
112716,34082.005105000004
112717,16835.82387
112718,72737.67631499999
112719,33637.746692
112720,28982.326204
112721,35878.489726
112722,45161.811128999994
112723,29678.687016
112724,39071.677238000004
112725,58628.377001
112726,7754.7473213
112727,72434.589622
112728,155976.91794
112729,54882.090402
112730,27510.667267
112731,55608.44584400001
112732,18566.781410000003
112733,68330.27704300001
112734,185170.80968099998
112735,17231.107217999997
112736,68477.08890599999
112737,63851.158666999996
112738,403128.83456
112739,34565.75321809999
112740,57105.071579
112741,12738.5851827
112742,13287.229532000001
112743,35277.949889
112744,107833.129918
112745,173801.316178
112746,40072.66263299999
112747,87953.128772
112748,369842.74367000005
112749,52319.030065
112750,6427.9348611000005
112751,327399.05817
112752,45146.182236
112753,20462.2998037
112754,65684.427968
112755,40201.173214
112756,56405.76465499999
112757,84946.83918700002
112758,18791.529576999998
112759,7315.474814499999
112760,41954.622952000005
112761,85642.84835000001
112762,295673.24922
112763,97761.20172
112764,130466.004529
112765,25314.167512
112766,71354.104747
112767,856807.0417500001
112768,15732.764774899997
112769,92276.362906
112770,40522.625146000006
112771,64564.758992
112772,20200.835958
112773,104621.62705000002
112774,21551.694105
112775,56200.773662
112776,31475.480143
112777,26957.135625000003
112778,666140.50441
112779,170976.10141000003
112780,157747.10408000002
112781,99444.36391400002
112782,37856.23090400001
112783,44060.181381999995
112784,37009.368221000004
112785,17710.154749700003
112786,84936.91914200001
112787,39474.0551782
112788,28648.597238199996
112789,78138.66039300001
112790,140900.953711
112791,147907.487775
112792,8945.6784802
112793,62574.090857999996
112794,583658.18892
112795,30078.491747000004
112796,39135.034164
112797,55326.43863999999
112798,73855.10478400001
112799,110676.456167
112800,36323.718498
112801,12020.046033499999
112802,160393.64259700003
112803,504094.1242699999
112804,20616.212825000002
112805,56643.658406
112806,23898.064068999996
112807,23085.677690000004
112808,266308.55693
112809,38654.379401
112810,201206.44927999997
112811,150853.45451
112812,72095.60783299999
112813,181295.83959
112814,56046.43488
112815,46029.197722
112816,33446.919282
112817,67220.64706900001
112818,59831.510991
112819,72635.749007
112820,315907.53824
112821,26948.982208
112822,37864.778012999996
112823,40420.899445
112824,27719.534890000003
112825,27309.532049999998
112826,63989.777201
112827,54075.842349
112828,86688.741945
112829,24004.849546
112830,71894.501421
112831,86271.957306
112832,66052.855232
112833,115062.708473
112834,45025.083989000006
112835,133697.14050599997
112836,34540.772335
112837,134783.18259999997
112838,411427.28786000004
112839,49877.349174999996
112840,138027.18504299998
112841,55448.163512
112842,179786.815484
112843,51146.551298000006
112844,24455.847359000003
112845,54745.27917400001
112846,250231.65181999997
112847,55607.57892
112848,200737.62287999998
112849,129700.3436
112850,159882.83645899998
112851,171445.924428
112852,23905.990413
112853,276882.7234000001
112854,41416.516735
112855,331963.48897
112856,42857.864755999995
112857,18324.0585883
112858,39471.614253
112859,138964.14499
112860,38673.065244
112861,190369.22561999998
112862,10796.670114830002
112863,82689.506377
112864,154958.86718999996
112865,7976.247651899999
112866,245006.19628000003
112867,12475.488130499998
112868,28479.588930000005
112869,90266.98453799999
112870,75074.464833
112871,140079.062154
112872,32593.596682999992
112873,166115.13427999997
112874,96605.88891000001
112875,75563.98561
112876,223330.70587
112877,43021.04052100001
112878,387453.55487000005
112879,322454.53351999994
112880,53354.671185
112881,39559.712748000005
112882,463589.50458000007
112883,33364.53539799999
112884,24012.303708000003
112885,47911.574557
112886,119348.0328
112887,22283.112309000004
112888,105158.50482
112889,86858.864514
112890,171686.67904
112891,123660.026908
112892,58841.508499
112893,38080.89076699999
112894,293113.12033
112895,21693.918691
112896,2670.0165453
112897,47157.911396999996
112898,178555.59181199997
112899,26246.159347
112900,55418.925286
112901,63699.871161999996
112902,26719.299137999995
112903,177245.19205999997
112904,213709.54397
112905,49215.447853000005
112906,52281.251324
112907,6436.8897083
112908,5686.8001903
112909,453678.56672
112910,117117.721655
112911,58450.586288000006
112912,22553.835406000002
112913,75581.11301
112914,14162.061983700001
112915,198041.47507
112916,275980.26203
112917,69171.306733
112918,76444.333428
112919,46058.126573
112920,34141.281016999994
112921,20092.1948262
112922,144474.29647600002
112923,98416.82175799999
112924,67657.53876
112925,193534.537627
112926,8238.5068807
112927,13612.2980459
112928,31834.641657
112929,79668.164564
112930,530156.83413
112931,60795.95129900001
112932,176121.939978
112933,15796.07664801
112934,64396.759643000005
112935,64924.45308299999
112936,133837.06973000002
112937,442427.95329
112938,61688.856311999996
112939,22064.995471
112940,41691.13252299999
112941,475690.83436999994
112942,25991.285066
112943,294152.69813
112944,42438.697799999994
112945,125682.117925
112946,49538.428772
112947,34021.862633
112948,44511.989953
112949,46863.76364599999
112950,168571.715
112951,46147.820875000005
112952,23239.731116000003
112953,38356.065996000005
112954,67529.56158299999
112955,24444.237128999997
112956,23168.611001999998
112957,10798.4025062
112958,699091.0366299998
112959,78040.774473
112960,48541.209686
112961,332351.76676
112962,72477.336626
112963,110814.84723999999
112964,24813.492247
112965,37422.375327
112966,582741.7515100001
112967,37104.89384499999
112968,18547.693347000004
112969,73080.982071
112970,21797.571096
112971,68419.754318
112972,207069.90818
112973,49973.208689
112974,72674.229025
112975,45100.488622
112976,30310.502451999997
112977,14252.348484699998
112978,96432.501036
112979,266100.45666
112980,686448.07319
112981,67260.294356
112982,40032.894329999996
112983,103028.462489
112984,25418.558167999996
112985,14696.4365984
112986,30564.495145000004
112987,24933.815679
112988,29611.9567713
112989,62865.36513800001
112990,78595.25736199999
112991,31701.910196999997
112992,11004.302984799999
112993,101564.58417999999
112994,7751.409009499999
112995,180571.669209
112996,26128.136770999998
112997,307759.48318999994
112998,46101.781103999994
112999,49097.56135899999
113000,20395.418358999996
113001,24889.509377999995
113002,19543.6235426
113003,79760.286334
113004,98316.701793
113005,17968.99712466
113006,44752.077741
113007,25513.748696
113008,20728.6166973
113009,28041.270630000003
113010,31983.227327
113011,31869.55628
113012,19730.525501300002
113013,47327.36696299999
113014,83417.06624
113015,142572.48519
113016,431822.76550999994
113017,95443.59165200002
113018,47710.456932
113019,137290.622266
113020,45396.277901
113021,40214.921836999994
113022,48403.431719
113023,38012.118734
113024,66480.20558499999
113025,11686.202773699999
113026,9928.4708411
113027,41625.36515399999
113028,27735.658211
113029,179049.7488
113030,55762.875734
113031,60458.48617499999
113032,9111.977799299999
113033,113282.408646
113034,32453.258689000002
113035,35209.232475000004
113036,151288.16375799998
113037,81350.81019399999
113038,69167.19492100002
113039,76730.572644
113040,37723.830807000006
113041,18707.630620300002
113042,228058.67729000002
113043,27863.732452000004
113044,337118.09676999995
113045,979643.5568100002
113046,44579.409940000005
113047,17961.3536374
113048,28994.049375000002
113049,131633.19915
113050,126935.111889
113051,130893.87919100001
113052,10488.0879372
113053,75138.865271
113054,43799.886763
113055,40806.686824000004
113056,72497.98925399999
113057,24113.326248000005
113058,21518.327868
113059,58996.380512
113060,60888.752513
113061,47366.24572200001
113062,58758.612500999996
113063,189566.28505
113064,88196.50797600001
113065,45641.352597000005
113066,15367.358133700001
113067,71785.111656
113068,81531.26030699999
113069,14075.4179032
113070,99337.292314
113071,166666.03830100005
113072,32576.142244
113073,263578.61187
113074,183905.61999099999
113075,32473.833968
113076,98582.53611800002
113077,52203.55821199999
113078,45650.276688
113079,51226.029365999995
113080,64293.187549999995
113081,59502.889807
113082,30839.748150999996
113083,53275.130270999995
113084,70049.59900599999
113085,22479.5202948
113086,238370.89455
113087,797107.5467000001
113088,39588.57957
113089,224158.32651000004
113090,17345.5339659
113091,53436.045235000005
113092,81834.37273100001
113093,46526.289442
113094,140620.95059199998
113095,142197.343534
113096,28688.704686
113097,32948.536955
113098,244550.05407
113099,9820.076276900001
113100,43044.424806
113101,322429.8006000001
113102,252948.86302999998
113103,46218.267492
113104,22121.546816399998
113105,13617.361169699998
113106,147880.10389
113107,103578.61362699998
113108,144112.177413
113109,23294.372278999996
113110,62466.464480999995
113111,115578.597588
113112,81508.160237
113113,145199.96712500002
113114,33939.097201000004
113115,54980.739508000006
113116,72825.87384
113117,199065.931006
113118,6586.6882282999995
113119,180659.55343
113120,79824.75629
113121,37623.590925
113122,135283.012268
113123,380457.2707
113124,23391.2092962
113125,148611.72083
113126,110810.49199600001
113127,77596.648146
113128,16568.944004099998
113129,178074.462925
113130,120466.02925200001
113131,48805.900000999995
113132,108503.32684299999
113133,74461.51455
113134,345681.59083999996
113135,90677.817949
113136,116808.63065500002
113137,26411.178667999997
113138,73948.508079
113139,103171.79828500001
113140,179658.484649
113141,75126.64516100002
113142,17763.923088
113143,47442.177620999995
113144,205981.42291999998
113145,78449.156744
113146,58480.72239200001
113147,25348.188760999998
113148,203039.1039
113149,47754.848784999995
113150,31488.195886
113151,35743.549624
113152,43207.385941
113153,171334.60741
113154,102617.058704
113155,50202.144244999996
113156,768224.8430100001
113157,167836.971405
113158,38434.742310999995
113159,197794.766309
113160,21096.122138800005
113161,145762.790072
113162,127462.937445
113163,27050.029656000006
113164,51218.51108800001
113165,270132.47577
113166,23827.398737
113167,152208.98176599998
113168,34759.709233999994
113169,50677.83336999999
113170,191952.71123999998
113171,65365.669638
113172,136794.354574
113173,16638.889360299996
113174,102140.275152
113175,52242.719181
113176,83594.140275
113177,99665.98154799998
113178,32664.570074
113179,12522.745849800001
113180,21091.204291
113181,48867.84947
113182,25458.919367000002
113183,27243.688095
113184,44546.19285800001
113185,91689.313839
113186,141746.739206
113187,188532.51769
113188,22076.312782
113189,148389.994166
113190,25682.332214000002
113191,14184.888314200001
113192,27870.379483999997
113193,100217.182105
113194,47814.757401999996
113195,205061.77046999996
113196,34120.348318
113197,748673.3977699999
113198,81956.020471
113199,42212.244980999996
113200,25340.021358
113201,35311.961488
113202,15315.8387641
113203,23559.719769999996
113204,134486.20004800003
113205,587982.4633000001
113206,89506.77218900001
113207,26451.531000999996
113208,247734.08753999998
113209,125866.32631599999
113210,107482.79283700002
113211,33685.785984
113212,97113.343738
113213,62614.66171
113214,36105.975944
113215,78243.69650300001
113216,66934.862642
113217,18536.042216499998
113218,47215.14482
113219,11078.571300299998
113220,154426.81665
113221,12531.6597009
113222,15268.420834800001
113223,138265.05864399998
113224,32073.695109000004
113225,74710.488015
113226,35411.960649
113227,64594.488735
113228,38840.167412
113229,7678.2341604
113230,35958.539464
113231,33398.858191
113232,270531.80491999997
113233,55067.73515100001
113234,40109.513348
113235,224078.42260000002
113236,59284.55566499999
113237,215945.81379
113238,80098.06249000001
113239,28367.071927
113240,83814.326421
113241,102829.28095700001
113242,113451.713365
113243,82866.827609
113244,36338.664491999996
113245,95656.66722
113246,74111.80201700001
113247,59060.099263
113248,54287.893105999996
113249,95839.30878099999
113250,303935.67509
113251,70711.48844100001
113252,36499.35431
113253,15237.210549500003
113254,65260.083031999995
113255,202069.11813999998
113256,32206.911341
113257,139085.49291600002
113258,34851.388754
113259,24892.389008
113260,121803.99132900001
113261,23565.9636885
113262,74249.591124
113263,526641.56399
113264,6311.307747600001
113265,59769.943458
113266,112424.10516300001
113267,81422.22221699999
113268,207520.76908499998
113269,30648.374583999997
113270,30689.846330999997
113271,221304.98778
113272,31007.268686999996
113273,61110.50954199999
113274,175773.21786
113275,22603.5423742
113276,21829.726172900006
113277,7563.0494762
113278,408933.73565999995
113279,74547.771125
113280,81557.23219
113281,153623.920284
113282,42639.25851199999
113283,65927.53666499999
113284,426328.91659000004
113285,27216.251757
113286,63220.636248
113287,150196.37516
113288,70328.38486600001
113289,77679.32473600001
113290,39574.580205000006
113291,34259.9600401
113292,339074.00883
113293,8610.8945224
113294,28099.007074
113295,382906.3822
113296,29793.3394816
113297,30603.002399
113298,54085.417626999995
113299,48596.51491399999
113300,54678.344291999994
113301,24099.462174000004
113302,115136.07208799999
113303,61023.61140899999
113304,175724.32477600002
113305,46978.13998000001
113306,25207.673279
113307,168204.92820000002
113308,38853.195754
113309,67504.22477500001
113310,18800.2880665
113311,66180.356683
113312,33891.117249
113313,156844.51789999998
113314,24821.185095
113315,105611.94006100002
113316,47404.773111
113317,71716.380214
113318,26740.212954
113319,22846.718441
113320,82894.54766400001
113321,27432.212919999998
113322,30622.098549
113323,47336.415489
113324,7080.35055292
113325,11744.6766553
113326,30610.584845999994
113327,50893.411103
113328,20063.894156300004
113329,294780.81085999997
113330,172619.846739
113331,11416.8096272
113332,46942.398482000004
113333,214117.12282000002
113334,28936.679816
113335,8046.347765999999
113336,137122.04008600002
113337,7344.992675840001
113338,91086.534576
113339,28662.064172000002
113340,59860.581553
113341,131176.593123
113342,70870.746516
113343,24645.369201300004
113344,13902.1623986
113345,14535.2297617
113346,63602.77756500001
113347,86638.22755399998
113348,113603.01130599999
113349,44072.087591
113350,32595.479234
113351,193105.287024
113352,39041.000919000006
113353,93478.713747
113354,33029.477559000006
113355,221065.984
113356,88558.76201500001
113357,10513.323982499998
113358,126093.54431999999
113359,8980.8876136
113360,153839.177708
113361,170135.131531
113362,179939.72679
113363,64010.023467999985
113364,60006.76442099999
113365,82595.018988
113366,30944.259750999998
113367,102572.31427
113368,30728.357896
113369,98240.30837700001
113370,30604.826026000002
113371,130383.41654
113372,34698.740034
113373,96206.610244
113374,304980.04323000007
113375,116593.298409
113376,87812.018528
113377,30361.011962
113378,147603.820799
113379,172637.09795000002
113380,32050.013386
113381,148847.89679
113382,263557.17144
113383,34258.405979999996
113384,141070.500346
113385,211374.27149
113386,42449.57664000001
113387,138213.70407000004
113388,76954.473337
113389,22627.292028
113390,118732.66631000003
113391,34605.050965
