Instance,Income
112341,1177224.4487299998
112342,18253.031541700002
112343,43753.761249999996
112344,29901.431892400004
112345,32459.111913
112346,74425.14576
112347,21202.553607999995
112348,22922.897888
112349,25687.818915
112350,94393.571835
112351,36137.005291999994
112352,47331.082267000005
112353,1754.0035214400002
112354,121655.56577199997
112355,59187.557207
112356,59089.88808100001
112357,67408.49919099998
112358,85348.98560500001
112359,44047.341791
112360,19000.553890400002
112361,149634.81112000003
112362,62337.41204699998
112363,56959.322881
112364,20312.290964999997
112365,9265.2481517
112366,16250.071272199999
112367,19424.192195
112368,48903.13843500001
112369,150081.52304799997
112370,30814.991279
112371,386776.71148
112372,93630.079357
112373,62521.198254
112374,17435.4723247
112375,30789.102323
112376,96389.46079099999
112377,110395.058322
112378,63102.055651999995
112379,116533.65517799999
112380,73228.65915899999
112381,78907.025664
112382,100309.569048
112383,24108.129428300006
112384,183796.474839
112385,11131.848391700001
112386,166486.742225
112387,60222.56736899998
112388,39388.565546000005
112389,27636.444441999996
112390,15730.159633600002
112391,19819.959568799997
112392,118064.30637699999
112393,64638.955039
112394,52895.98391600001
112395,14164.0835696
112396,125669.19749199999
112397,46125.804147999996
112398,353318.33194000006
112399,91999.68543099999
112400,79237.087057
112401,120390.472077
112402,832259.10558
112403,130065.06839300001
112404,112266.800096
112405,56652.329812
112406,27099.544003
112407,13114.961109400003
112408,20065.641801
112409,56365.6831
112410,22669.4413
112411,123817.61492599998
112412,111815.59883700001
112413,26768.486090000002
112414,64095.479201999995
112415,133416.950015
112416,75619.521222
112417,107731.938319
112418,52465.691032999996
112419,196318.97845
112420,49462.05672000001
112421,216551.51507000002
112422,103814.97954700001
112423,44986.41956199999
112424,9860.785677759999
112425,42066.49549300001
112426,97725.642143
112427,268709.79591
112428,140840.15744799998
112429,10808.11894798
112430,19112.607459599996
112431,152728.01231700002
112432,35647.527668999996
112433,85137.526033
112434,39256.4557325
112435,85108.62150699999
112436,49506.521486000005
112437,81937.92459000002
112438,118335.92132600001
112439,15822.331221899998
112440,261190.80635000003
112441,41157.26732500001
112442,321165.13678
112443,53253.442596
112444,25246.2315348
112445,72571.969869
112446,400870.64071999997
112447,659723.2216099999
112448,59818.891919
112449,80660.48113600002
112450,39805.484034999994
112451,128481.576195
112452,13133.622801900001
112453,26503.966003899997
112454,119235.54108000002
112455,677253.8148899999
112456,57263.928207000004
112457,186565.77782999998
112458,111304.246322
112459,49322.58489700001
112460,45343.15629199999
112461,491216.46908999997
112462,87339.652822
112463,37595.283492
112464,61228.01812799999
112465,119165.59099899998
112466,144086.0667
112467,51066.871641
112468,39059.38940600001
112469,55873.373473
112470,34099.670954
112471,53934.827923
112472,174901.860626
112473,72424.698649
112474,17659.6397263
112475,78177.69595200001
112476,92185.188783
112477,36118.473914
112478,74626.77027
112479,13027.16432759
112480,53345.921887
112481,214999.77246999997
112482,44140.802148999996
112483,319013.28807999997
112484,51615.394459999996
112485,102480.283776
112486,19811.628870000008
112487,23185.159302000004
112488,138168.279673
112489,47289.637077
112490,324213.39325
112491,71525.058185
112492,43881.04632
112493,315457.313985
112494,15665.3317356
112495,6189.5659549
112496,26365.374941
112497,224378.90111999997
112498,14947.1940199
112499,56327.61659500001
112500,11960.4886213
112501,65101.39344699999
112502,75012.279403
112503,51598.473019000005
112504,39026.974572
112505,24529.030211999998
112506,57191.468495
112507,89503.29034300002
112508,74558.853404
112509,14946.535671199998
112510,33177.787234
112511,121523.17708799997
112512,13900.9989737
112513,59556.83301400001
112514,57986.970227
112515,82542.47172300001
112516,93105.080929
112517,7570.465766730001
112518,73754.705378
112519,23065.247159
112520,16491.5267768
112521,151937.56014400002
112522,51718.96077699999
112523,23554.159040900002
112524,77806.992367
112525,7889.226742989999
112526,13463.0663081
112527,44289.403075999995
112528,33780.413139000004
112529,26312.529738999998
112530,107472.660262
112531,116474.05571400002
112532,170601.41366
112533,116005.717316
112534,250773.56412999998
112535,50843.57434900001
112536,122044.59745600002
112537,35723.160324000004
112538,16247.712771
112539,156545.575664
112540,26931.379538
112541,84622.99894699999
112542,256341.37559
112543,67789.080275
112544,228961.43640400004
112545,39473.892047999994
112546,31454.348387
112547,108384.01507100002
112548,475883.43218
112549,83270.349448
112550,79550.192648
112551,10312.936725099999
112552,130008.74782199999
112553,48260.573018
112554,84054.17619799999
112555,25245.892884000004
112556,85982.303288
112557,46839.07662
112558,96288.99892000001
112559,34250.464347
112560,25720.300827699997
112561,184846.42073999997
112562,23994.579793000004
112563,145645.802687
112564,378447.25878
112565,123573.26296100001
112566,34866.59741999999
112567,48759.53446499999
112568,17606.134249799998
112569,104766.216201
112570,38839.046399
112571,147208.85121199998
112572,158665.51461
112573,26804.208380000004
112574,64718.94297
112575,79983.635912
112576,71246.48134600002
112577,372577.02652
112578,351628.97779000003
112579,101864.84448700001
112580,141008.254991
112581,37364.223110000006
112582,17774.9757137
112583,12125.648884299999
112584,222594.75301000001
112585,22899.506584000002
112586,25980.084488999997
112587,144040.56949
112588,82725.53489899999
112589,229477.78914
112590,10034.699517000001
112591,147587.05997399997
112592,31556.055793999996
112593,23546.190596800003
112594,31687.331533999997
112595,27754.678331000003
112596,73810.621275
112597,49949.563173999995
112598,40545.009769000004
112599,7302.648867549999
112600,24303.832568
112601,119278.775367
112602,22634.920897000004
112603,76246.79312700001
112604,167565.06100000002
112605,21539.112024600003
112606,50548.794477
112607,39686.634034
112608,83171.606888
112609,157003.430277
112610,62861.68785999999
112611,175379.00611999998
112612,159645.11590599996
112613,86824.56837800001
112614,185025.43239
112615,64698.723927
112616,87776.08180899998
112617,95719.36488600001
112618,351949.57928
112619,41161.926251
112620,29687.121387000003
112621,26692.6722598
112622,93498.916222
112623,72829.42526399999
112624,41499.049938000004
112625,52525.55139899999
112626,119781.491933
112627,33807.505675
112628,49041.262062999995
112629,52352.546731
112630,50974.652121
112631,66138.50736900001
112632,177228.25541999997
112633,134989.695408
112634,37514.149795
112635,53651.83345
112636,79105.23970499999
112637,184405.42182
112638,20198.696683
112639,59483.45510300001
112640,30437.045403999997
112641,28483.970376999998
112642,224001.44024400003
112643,38827.54170600001
112644,108488.572865
112645,64443.238893999995
112646,9952.1176859
112647,30861.221456999996
112648,58089.28153100001
112649,30523.098050000008
112650,12858.6773964
112651,47148.248891999996
112652,19545.88771
112653,39063.710626
112654,41146.926024
112655,34777.445615000004
112656,17830.0261986
112657,286742.5488900001
112658,569650.0979500001
112659,113353.32887699999
112660,50713.115806400005
112661,201214.28884
112662,81662.396115
112663,98920.76104600001
112664,213632.61474000002
112665,484915.76397
112666,110095.200179
112667,26206.7342971
112668,37609.860511
112669,108327.960987
112670,9175.914162000001
112671,216756.188348
112672,113713.36116599999
112673,57267.467114
112674,26103.783021
112675,41019.969172
112676,39129.354083000006
112677,50370.405213
112678,14428.0566877
112679,103931.60254699999
112680,104490.269444
112681,24402.58272
112682,103018.515577
112683,20186.596628599997
112684,251173.45140999998
112685,40008.419873
112686,35136.483315000005
112687,19061.7880177
112688,24910.562455
112689,120495.183133
112690,27486.687197999992
112691,57480.63469399999
112692,33591.563979
112693,123932.820934
112694,35203.400089999996
112695,138347.492846
112696,189129.56791
112697,103374.198965
112698,73769.511631
112699,293215.56405
112700,208532.35979
112701,382484.15175
112702,128089.165265
112703,33879.253798000005
112704,42257.80037599999
112705,234602.22681999998
112706,69537.98555900001
112707,41605.7693
112708,157692.41162
112709,145910.884181
112710,63576.91628299999
112711,79711.711668
112712,8040.2965115
112713,56082.03531000001
112714,116145.11551199997
112715,110294.15464
112716,34864.418096
112717,16954.407479499998
112718,69554.40625500001
112719,34656.600485
112720,27194.417101
112721,36732.620225000006
112722,45784.69824
112723,30073.976644
112724,39141.95033400001
112725,57595.159313
112726,9327.4768742
112727,72492.91662599999
112728,161265.46688500003
112729,54518.55617800001
112730,28424.488258999998
112731,55638.592421999994
112732,18583.830105
112733,66654.12301699999
112734,173605.278628
112735,17488.232741000003
112736,66852.112334
112737,59877.240058
112738,402367.41818
112739,34302.339284
112740,55958.827388
112741,13265.641677500002
112742,14626.9058244
112743,37694.285603000004
112744,109739.74283600002
112745,175134.209579
112746,41431.166676999994
112747,89591.998004
112748,359533.85773000005
112749,53845.56346499999
112750,6584.59466867
112751,326388.91322
112752,47060.360227
112753,20243.5548303
112754,66562.20112299999
112755,41326.549975999995
112756,55582.624673
112757,87950.254527
112758,19089.625052
112759,7250.224272600001
112760,46269.221139
112761,86429.76809
112762,311510.07534000004
112763,148277.352312
112764,131157.953468
112765,25356.169879
112766,74136.649101
112767,852795.8146800001
112768,14748.3509021
112769,91380.21229899999
112770,41968.192932
112771,65737.62867800001
112772,22032.6971727
112773,99592.925559
112774,22107.8339004
112775,56172.69236100001
112776,32782.210515
112777,27808.050143
112778,637998.7312900001
112779,173439.72391
112780,164114.530132
112781,93029.52483400001
112782,38600.987631
112783,45045.60256299999
112784,37234.198255
112785,17420.8846498
112786,80172.422769
112787,42895.00359999999
112788,30533.707948999996
112789,81126.99075000001
112790,135837.29843599998
112791,149049.607163
112792,8949.045647219999
112793,68257.93805299999
112794,596442.5879399999
112795,30534.696071000002
112796,38770.512183
112797,54662.038321
112798,75743.277959
112799,110670.78977299998
112800,37513.227041
112801,13990.950072099999
112802,168112.00192
112803,493226.46101
112804,19207.3088674
112805,55859.513188
112806,25391.692032
112807,23234.541178
112808,262374.71527
112809,37807.492553000004
112810,181382.10663
112811,152511.616334
112812,77065.96259
112813,184935.40054
112814,55088.60483800001
112815,46082.740121
112816,33685.514442
112817,65039.10797699999
112818,49961.81102
112819,69029.651522
112820,302986.92116
112821,27058.578426999993
112822,35762.670181
112823,40758.170566
112824,27983.962182799994
112825,67244.25145680002
112826,65155.120493
112827,62559.77982699999
112828,84068.54881600001
112829,24404.406795
112830,73054.95191199999
112831,87991.745314
112832,65852.14879500002
112833,127484.742156
112834,45217.255319
112835,129615.241714
112836,35407.602057000004
112837,141448.94379999998
112838,390499.00025
112839,52926.394501999996
112840,134209.802066
112841,58877.095300999994
112842,188553.73335000002
112843,49741.219688000005
112844,24545.244663300004
112845,55548.472912000005
112846,265660.10967000003
112847,55050.831349
112848,193553.16771999997
112849,124778.70159899999
112850,172598.77563
112851,173121.797343
112852,24973.970127
112853,271433.56091
112854,44388.755063000004
112855,321556.71908
112856,43267.672091
112857,19313.73246
112858,38614.972599999994
112859,133716.778054
112860,40728.660972
112861,186717.49767
112862,11334.2390574
112863,79844.200598
112864,158537.801657
112865,7386.86661304
112866,251337.15040999994
112867,11519.2087904
112868,29334.896346
112869,88623.78956399999
112870,80831.073757
112871,141036.849426
112872,33793.426308999995
112873,163841.419712
112874,97226.758951
112875,77162.37607599999
112876,208326.82910000003
112877,46496.061572
112878,389348.26094000007
112879,327338.6776199999
112880,83134.54386399998
112881,41016.802672
112882,495851.73759000003
112883,33989.720946
112884,24942.413489
112885,51487.53806800001
112886,119917.233201
112887,21688.108249
112888,104266.502059
112889,85430.62197400001
112890,175728.02474000002
112891,123579.98485000001
112892,59615.21134200001
112893,37193.473294999996
112894,288071.90492
112895,22029.367028
112896,2836.1897201
112897,47996.29022
112898,172291.7426
112899,26755.397811000003
112900,54116.302777000004
112901,63886.634644
112902,28255.396876000003
112903,176119.97375700003
112904,219217.35567999998
112905,48629.315736000004
112906,53718.876904000004
112907,6147.2047709
112908,6108.9108943
112909,449307.57614
112910,115421.96634600002
112911,59060.38005200001
112912,23626.441146999998
112913,80150.22679899998
112914,14704.879449099997
112915,201340.60399000003
112916,293114.48447
112917,76881.72838900001
112918,77411.388428
112919,46417.631605999995
112920,35456.196343
112921,20638.957679000003
112922,141670.371685
112923,97380.147407
112924,67608.627665
112925,194846.547527
112926,9467.174633600001
112927,12403.128058899998
112928,32559.587734000008
112929,80319.157921
112930,532306.63179
112931,63971.716279
112932,187061.53712000002
112933,15225.73603265
112934,66291.036009
112935,64566.73968399999
112936,133467.636132
112937,432708.6191400001
112938,61332.826954000004
112939,21248.240924000005
112940,40859.52806
112941,468176.85790999996
112942,26556.868
112943,296636.0278299999
112944,43409.882956
112945,133359.077497
112946,52224.96066599999
112947,30141.465451999997
112948,43648.879967
112949,47383.55432799999
112950,165118.33595
112951,46251.493228
112952,24119.470640000003
112953,38909.52225
112954,69510.24493400002
112955,24605.502257
112956,23809.04894
112957,10813.783574800002
112958,687777.2538599999
112959,97648.270353
112960,47973.4756336
112961,345414.55853
112962,72634.13485499998
112963,110935.51832599999
112964,25651.339602999997
112965,38776.355298
112966,548373.0870299999
112967,38335.62858999999
112968,19104.839112000005
112969,71944.77515899998
112970,20853.72448
112971,65714.56841
112972,204576.21937999997
112973,51302.485093
112974,69405.023178
112975,42777.48541
112976,30911.130695
112977,14313.737454000002
112978,98708.21518500001
112979,275157.6502599999
112980,699768.7861899999
112981,68422.923786
112982,40477.07693
112983,104392.684854
112984,25188.807343
112985,15676.6366928
112986,30712.765068
112987,27044.679970999998
112988,31484.761886999993
112989,65245.803175999994
112990,78790.547937
112991,31239.341679000005
112992,11137.224689699999
112993,92953.776793
112994,7247.7134860999995
112995,182440.15447899996
112996,26264.888059
112997,304177.205953
112998,46415.616473999995
112999,51140.66648199999
113000,20993.121059
113001,29593.559327000003
113002,19479.371719000002
113003,80644.56143599999
113004,98670.620535
113005,17665.087011400003
113006,45492.808041
113007,26917.669433000003
113008,18482.864868800003
113009,28513.205974
113010,33041.170054
113011,31205.679436999995
113012,20013.7151858
113013,50209.336162
113014,83422.736562
113015,151730.1709
113016,420073.21107
113017,89801.95592000001
113018,47558.529183
113019,137264.24962
113020,46051.991292
113021,40777.679215
113022,48685.11236800001
113023,38751.818924
113024,65952.07347300001
113025,12346.157208480001
113026,10384.1021634
113027,41332.634765999996
113028,28493.415728999993
113029,175071.19194999998
113030,56609.984334
113031,59845.126185
113032,9836.859682100001
113033,109714.30831900002
113034,34981.183195000005
113035,36528.201841
113036,158332.58525499998
113037,82468.228661
113038,67397.172671
113039,73769.12184400001
113040,37231.597157
113041,18686.567713900004
113042,223228.301361
113043,28663.013486999997
113044,339198.41882
113045,864073.75482
113046,43932.918731
113047,17879.472925500002
113048,28975.804105999996
113049,139292.71341499998
113050,128336.78559999997
113051,128884.14375899997
113052,11912.851312900002
113053,79760.030513
113054,46160.407439999995
113055,42098.119656
113056,74656.17524899999
113057,24716.0047731
113058,22142.417473
113059,60369.274061
113060,60186.86065100001
113061,46127.005753000005
113062,60585.83198499998
113063,190328.36874999997
113064,87243.157054
113065,46063.174893999996
113066,15785.397723699998
113067,75333.647241
113068,81225.06149800001
113069,14572.669296300004
113070,97601.236916
113071,166566.506652
113072,33756.278783
113073,268986.71543000004
113074,177465.17051000003
113075,32166.110517
113076,103755.21811599999
113077,50743.178196999994
113078,46324.204812
113079,57934.134657
113080,63669.01282799999
113081,50200.717285
113082,31394.718812
113083,55878.74372800001
113084,69653.15337699998
113085,22054.666125999996
113086,235412.09504
113087,849012.35583
113088,39846.167991999995
113089,211944.76307000002
113090,18791.406697000006
113091,53781.214335000004
113092,80305.16598900002
113093,47541.906643999995
113094,141069.21342
113095,136417.70864199995
113096,29173.022129
113097,33240.458895
113098,223997.48223999998
113099,9649.4269888
113100,42864.809131
113101,325545.89418
113102,256876.17626000004
113103,48003.492191
113104,22770.0387423
113105,14317.4938546
113106,151802.650157
113107,103688.522043
113108,146084.693182
113109,23270.966899
113110,62378.985361000014
113111,109572.997871
113112,80159.987549
113113,145536.23286499997
113114,33987.113368000006
113115,56592.310725999996
113116,75848.027697
113117,196870.68229300002
113118,6893.3712474
113119,187698.99475999997
113120,80576.69934600001
113121,39055.771282999995
113122,134025.434189
113123,372511.08635
113124,25414.348137999998
113125,156059.648704
113126,117332.48434699999
113127,78183.66295299999
113128,17949.319503
113129,173577.13048400002
113130,129034.44295700004
113131,52709.512522000005
113132,109904.646572
113133,73534.562374
113134,349513.33770000003
113135,97333.747755
113136,110164.01361000002
113137,27436.716972000002
113138,71135.36290600001
113139,110310.70049699998
113140,177916.40111
113141,74137.21577600001
113142,17810.6153806
113143,46817.49359699999
113144,209345.86858099996
113145,76100.52439400002
113146,57892.841503
113147,25289.029945000002
113148,208053.44203000003
113149,46031.965874
113150,32352.828908000003
113151,36057.228171999996
113152,43217.453708
113153,173566.92309999999
113154,101608.47774999999
113155,51636.702004
113156,764215.93593
113157,173371.04673
113158,39747.629867
113159,192118.39249
113160,22977.2391259
113161,147274.584465
113162,52912.786963
113163,26971.688545999998
113164,53987.547495000006
113165,284502.56814999995
113166,23709.0643641
113167,151461.03605400003
113168,33975.031929000004
113169,48928.684521999996
113170,197931.92167999997
113171,64852.387031000006
113172,139855.630002
113173,15788.0962837
113174,107015.543776
113175,50462.763756
113176,79139.686243
113177,97704.179845
113178,33888.139777000004
113179,12904.7198465
113180,21257.673770200003
113181,46761.739604
113182,25281.298251000004
113183,32703.301554000005
113184,44691.518585
113185,93770.210136
113186,138964.17413
113187,186771.88817000002
113188,22650.6097671
113189,143773.77275400003
113190,25199.745441799998
113191,15994.7515181
113192,27449.311601999994
113193,107252.17537800001
113194,49230.897039
113195,203333.9372
113196,32859.279215999995
113197,747672.59728
113198,81926.83301600002
113199,43837.261874
113200,25633.487612000004
113201,35553.851166
113202,15735.2872675
113203,24608.875287999996
113204,113644.09692200001
113205,590514.51185
113206,87627.382923
113207,26405.941402000004
113208,242880.26858
113209,120570.835764
113210,106426.393447
113211,31185.688904799998
113212,94041.922444
113213,62487.138492999984
113214,36373.798849
113215,79829.37948999999
113216,68298.572619
113217,19907.562896
113218,46120.865171
113219,10161.6869935
113220,155980.743528
113221,12970.06060468
113222,14687.315389399999
113223,137510.51302100002
113224,33089.417339
113225,80416.963624
113226,36809.53223700001
113227,63181.03869100001
113228,38688.343278
113229,7770.712040300001
113230,35148.563066
113231,30985.192579000006
113232,270775.97847
113233,56055.83635400001
113234,39271.24443199999
113235,227050.60564999998
113236,61068.068094
113237,210143.13748000003
113238,84264.263344
113239,27810.751333999993
113240,85278.504855
113241,103914.49241
113242,110586.06486299999
113243,82501.85636
113244,37698.019727
113245,97795.091351
113246,73906.589807
113247,59015.161120000004
113248,59499.54575700001
113249,92969.78901200001
113250,301580.22069999995
113251,69689.39108900001
113252,37729.003524
113253,15449.8203939
113254,67999.715603
113255,209396.06180799997
113256,32451.454962
113257,139595.31744600003
113258,34793.749431000004
113259,26977.774167000003
113260,78660.52067
113261,24102.402192999998
113262,79493.291383
113263,529530.0681100001
113264,6838.44403126
113265,57967.488014
113266,113465.812805
113267,85035.331837
113268,213767.95584
113269,31875.617045000003
113270,31151.820069999998
113271,216183.49357000002
113272,32056.394062999996
113273,59444.315547
113274,175919.796746
113275,23409.980467399997
113276,11536.039306500003
113277,8298.7914522
113278,426495.2836399999
113279,78651.671972
113280,80008.06777200001
113281,161977.30083
113282,42525.40942899999
113283,64482.748621999985
113284,423808.8505500001
113285,28548.141238
113286,65259.735855
113287,149704.545797
113288,66907.56181700001
113289,77653.27772299999
113290,41299.159862
113291,34971.215865
113292,348111.6847499999
113293,8971.6501981
113294,27803.3312692
113295,380628.23036999995
113296,29848.940362
113297,31501.095951000003
113298,53737.71649800001
113299,48237.475089
113300,52937.203906999996
113301,24630.771489
113302,117441.257431
113303,60363.01640100001
113304,178814.244367
113305,48796.514213
113306,25376.586989
113307,169129.98866
113308,39357.52605099999
113309,64651.692176000004
113310,18540.6306424
113311,67456.347198
113312,34361.243676
113313,151830.694583
113314,24343.497630399997
113315,110797.55315100001
113316,47052.579472
113317,68026.44126600001
113318,26989.1343362
113319,22533.074824100004
113320,78049.45896300001
113321,27636.699533999996
113322,29743.437245799996
113323,49737.357859
113324,7374.016371
113325,12495.961540200002
113326,31852.618725
113327,50407.406275999994
113328,22358.517212100003
113329,284465.53718999994
113330,166286.42378
113331,12838.090798199999
113332,49695.718433999995
113333,209023.34257
113334,29954.858132
113335,7827.1342632
113336,134766.363518
113337,7680.310392599999
113338,91836.55093400001
113339,28858.88479
113340,61130.68850000001
113341,131362.96586199998
113342,70878.12786699999
113343,25136.261494
113344,16633.375106400003
113345,13636.024270300002
113346,60710.61299000001
113347,86914.585375
113348,114238.60102599999
113349,42348.48797599999
113350,33411.60649299999
113351,179344.87643500004
113352,36006.675950799996
113353,95034.33026700001
113354,33271.271760999996
113355,218405.0736
113356,83748.041122
113357,11561.447265600002
113358,123523.109884
113359,10287.9103695
113360,152433.425579
113361,167844.397534
113362,176214.0831
113363,65226.843628999995
113364,62671.186621
113365,79848.14378
113366,29945.975801999994
113367,81056.172913
113368,30973.353519999997
113369,99212.165573
113370,28078.2776939
113371,133862.997599
113372,35493.1571184
113373,99044.423253
113374,308595.86003
113375,119132.521407
113376,87958.371919
113377,32141.366700000002
113378,140497.591968
113379,176773.889859
113380,33369.351083
113381,140289.94765
113382,272151.31898
113383,36044.276872999995
