Instance,Income
112187,106707.74915199999
112188,125593.98053899998
112189,44077.948839000004
112190,33779.910497
112191,85739.30576999999
112192,186567.53198499998
112193,32478.121350999998
112194,152411.82876
112195,37990.032056000004
112196,27556.507936
112197,228545.39068999997
112198,32644.892485
112199,43812.457331
112200,58046.391908000005
112201,292560.95526499994
112202,122274.98987500001
112203,37050.048467
112204,39095.756542
112205,9038.6529599
112206,100766.204265
112207,308406.09552000003
112208,65604.85624699999
112209,384013.93016000005
112210,52209.151872
112211,255838.57943
112212,52952.454934
112213,20595.557170099997
112214,186075.03818
112215,42272.082589
112216,113076.03848000002
112217,37750.749812
112218,43771.309331
112219,413281.80284
112220,25717.711370999998
112221,8435.8405561
112222,30586.707128000002
112223,50837.537209999995
112224,147574.54424599998
112225,14342.5704201
112226,50794.939801
112227,56721.61038500001
112228,94046.74302199998
112229,58579.91967499999
112230,198296.76077
112231,17939.506675999997
112232,148114.439163
112233,26941.568533999998
112234,42969.990369
112235,26046.292342
112236,103256.27157399998
112237,342915.90307999996
112238,42081.485368999995
112239,11965.800844199997
112240,12188.741412399999
112241,22532.673552
112242,48712.69389000001
112243,64149.521583
112244,174057.26681999996
112245,94312.346903
112246,46362.489786000006
112247,413985.5462
112248,89185.31579200001
112249,16267.902691000001
112250,52814.820896
112251,53464.592718
112252,51975.161963000006
112253,26344.781391000004
112254,279479.02815
112255,41529.043643
112256,35302.990497
112257,38215.351246
112258,450115.02968000004
112259,190225.151484
112260,122242.03157100003
112261,352030.86331000004
112262,93170.05353
112263,34358.71842299999
112264,77082.07182
112265,10792.2822103
112266,40070.019004999995
112267,54269.39381200001
112268,46546.8910016
112269,396533.04770999996
112270,28162.31707499999
112271,76610.038302
112272,83541.047271
112273,155797.15413
112274,4770.549249170001
112275,181164.270166
112276,171671.523636
112277,70487.04917600001
112278,33598.168806
112279,25047.700097999998
112280,127763.18298700001
112281,67194.68066900001
112282,204256.81484
112283,105482.45218
112284,68026.17525100001
112285,64086.327837
112286,40615.054742
112287,37394.946417
112288,80323.12878900001
112289,303870.90927000006
112290,199569.034943
112291,32378.949123
112292,513651.11727
112293,28242.333246000002
112294,337522.22741
112295,30547.901858000005
112296,253136.92444999996
112297,64374.86057500001
112298,50438.575047000006
112299,42987.720623999994
112300,16269.9157308
112301,34271.632886
112302,16558.005215499998
112303,36964.352859000006
112304,156287.115031
112305,25551.691711
112306,52579.429046000005
112307,43226.525813
112308,100099.155621
112309,50408.515047
112310,35353.718346999995
112311,93342.73488199999
112312,28428.637472000002
112313,130052.12267500002
112314,28865.3300651
112315,186543.26309
112316,43083.551674
112317,25456.389648
112318,28116.188276
112319,25670.623289000003
112320,762863.7513
112321,65116.76418099999
112322,21297.708751799997
112323,118010.508497
112324,372480.76636
112325,222719.00845999998
112326,117769.18017499999
112327,181174.530899
112328,111743.398926
112329,121421.72575599999
112330,346227.05159
112331,337215.73347
112332,174886.94853999998
112333,332039.26702
112334,198231.52086
112335,59718.313637
112336,31762.632721
112337,247253.3503
112338,271532.84361000004
112339,247799.89643000002
112340,45859.772712000005
112341,1190119.2293000002
112342,17969.996243399997
112343,43991.86852
112344,27418.038808999998
112345,32425.947514000007
112346,76354.145506
112347,21271.330848999998
112348,22963.820617999998
112349,25442.484153999998
112350,93632.331536
112351,35477.303866
112352,52032.9602038
112353,2172.4554479999997
112354,125381.962906
112355,58179.01360500001
112356,57010.820311
112357,66181.87719799999
112358,87077.30504
112359,42030.34625799999
112360,18716.515690300002
112361,146457.13835
112362,61641.20897899999
112363,57281.221297
112364,19826.952584000006
112365,10663.9633341
112366,16964.30819025
112367,19461.901514
112368,49855.807146
112369,153465.92894999997
112370,31216.919202
112371,385016.93001999997
112372,93417.95056
112373,62788.725339
112374,15687.883056499999
112375,32618.556547999993
112376,92667.938145
112377,107674.17121199999
112378,67467.50838700001
112379,115287.94673100002
112380,73876.84062700001
112381,77111.285797
112382,102700.60144299999
112383,26035.554565000002
112384,171856.45370999997
112385,11317.7542013
112386,161714.63866
112387,59693.23573470001
112388,39112.532576
112389,29657.016018000002
112390,15640.394848699998
112391,20060.886419299997
112392,122678.25689300001
112393,66877.67961099999
112394,52215.371347
112395,15397.857623599997
112396,116471.540408
112397,46561.50513299999
112398,345137.65265
112399,98311.050296
112400,83304.70856000001
112401,120612.739802
112402,863252.54857
112403,125711.60578099999
112404,115366.485684
112405,57439.699901
112406,27504.462547000003
112407,13011.700557699998
112408,18453.511087
112409,57752.452983
112410,22423.643827
112411,124956.882635
112412,110503.05232700003
112413,28709.057679999998
112414,64287.858433
112415,132760.065942
112416,71794.71428799999
112417,105557.64747600001
112418,56808.166629
112419,189115.27354000002
112420,49852.23576999999
112421,216926.95448000001
112422,102525.38808500001
112423,48542.160722
112424,9204.602353437
112425,40463.771441000004
112426,100317.27953600002
112427,260497.54033000005
112428,138988.553327
112429,10357.1239862
112430,20692.969877100004
112431,152540.51014199998
112432,35379.492592999995
112433,86452.397467
112434,38679.218819400005
112435,85665.492783
112436,50174.284998
112437,80486.33074500001
112438,110080.778859
112439,14503.055387600001
112440,264848.21289
112441,40973.68647
112442,310561.55764
112443,52795.656177100005
112444,24681.507626
112445,71152.604705
112446,398126.12037
112447,671947.11778
112448,61593.39777599999
112449,81271.61978899999
112450,40650.84939
112451,127010.81286399998
112452,13429.5446042
112453,27268.1961106
112454,117984.45409400002
112455,655893.1331999999
112456,55860.018987999996
112457,181482.11343
112458,116019.47094599999
112459,47438.450571
112460,46048.557171
112461,479549.9864
112462,88215.92657400001
112463,41950.388500999994
112464,60369.083729000005
112465,123114.79014999999
112466,147291.95317
112467,51428.53342499999
112468,39938.970965
112469,53766.314600000005
112470,31972.490307000007
112471,55275.353688
112472,175487.106524
112473,73665.31458199999
112474,18430.425163400003
112475,80066.074668
112476,92339.11381099999
112477,35409.804298
112478,74292.738627
112479,14097.9950625
112480,58344.05146199999
112481,209268.06541499996
112482,42557.044537
112483,328070.91095
112484,52139.879025999995
112485,102622.52629200001
112486,19199.856354
112487,22941.909507
112488,128110.35445100002
112489,48682.386612
112490,326728.52378000005
112491,67408.217131
112492,43599.65121900001
112493,319348.75696
112494,17123.1062678
112495,5820.380206600001
112496,26387.617614
112497,224832.75639
112498,13628.653013699999
112499,56644.48357900001
112500,11962.208369500002
112501,62916.85886999998
112502,73211.45090499999
112503,52143.414442999994
112504,38101.557693
112505,25000.001989999997
112506,56340.27142100001
112507,89239.826582
112508,75174.331623
112509,15034.768911500001
112510,33532.802867000006
112511,120374.864635
112512,13832.229667000001
112513,60010.035841
112514,50301.013481
112515,83629.137367
112516,92262.93851800001
112517,7410.55682118
112518,76239.099957
112519,23459.181673000003
112520,16530.640092
112521,152408.882947
112522,51634.588188999995
112523,22858.688866399996
112524,74409.891914
112525,8982.008745719999
112526,13224.962210599999
112527,44052.228245
112528,32594.814813000005
112529,25970.444793000002
112530,107343.446248
112531,122280.57028100002
112532,155356.533751
112533,115043.12837200002
112534,249362.06695999997
112535,50739.005953
112536,123066.150893
112537,34533.87459000001
112538,16370.665471999999
112539,160024.14956
112540,27635.738106000004
112541,85491.14597700001
112542,267225.45137
112543,64626.64733000001
112544,229929.90995
112545,39277.518306
112546,32606.666209999996
112547,109567.26513
112548,463948.07243000006
112549,79995.95181099998
112550,80951.17072299999
112551,10229.1258373
112552,131299.114459
112553,48588.25907900001
112554,88003.32453900001
112555,24381.353338
112556,85326.30971499998
112557,46582.723804999994
112558,94894.53718899998
112559,35227.431981
112560,26028.921775000003
112561,183408.97708
112562,24284.051585
112563,144031.72124699998
112564,387254.56867000007
112565,131405.238929
112566,34836.49841729999
112567,48081.238202
112568,21178.9023243
112569,108340.38099499998
112570,39974.58041
112571,141093.45355699997
112572,168207.77435
112573,26628.285171000003
112574,67920.90825600001
112575,79611.873961
112576,75493.53752000001
112577,377681.13606999995
112578,353512.03642
112579,99552.58021100001
112580,138007.394144
112581,39325.269541999995
112582,18412.525768500003
112583,11078.141396899999
112584,222305.03431000002
112585,22606.962034000004
112586,25987.984444
112587,147086.91607
112588,72404.878704
112589,225766.29959999997
112590,10506.9098489
112591,144490.78843400002
112592,32148.171935
112593,25102.234959200003
112594,32499.521897
112595,28522.295341999998
112596,75995.81481
112597,49636.785976
112598,41435.581294999996
112599,7449.634078410001
112600,24180.312809000003
112601,122147.532393
112602,21634.103391999997
112603,75162.215679
112604,173254.38764699997
112605,21649.992478300002
112606,50901.77026
112607,41077.749813999995
112608,83190.56120099999
112609,157656.83038000003
112610,61388.598314
112611,173163.27945
112612,160981.32438399998
112613,85131.44605
112614,183622.90108000004
112615,63849.93420199999
112616,92048.511581
112617,94137.24018200001
112618,348846.24304
112619,42006.791379999995
112620,29279.451874500002
112621,28480.873942
112622,96294.56112299999
112623,71258.821128
112624,39172.379721
112625,52434.124627
112626,123975.32844200001
112627,34158.198947000004
112628,48358.46353000001
112629,52378.41457000001
112630,49171.967393000006
112631,64838.20116099999
112632,174618.05197
112633,134916.298474
112634,34289.404091
112635,55909.347283999996
112636,80970.38288999998
112637,188867.80528000003
112638,20411.979277
112639,59809.60558399999
112640,32178.519678999997
112641,28819.262705999998
112642,221584.80988400002
112643,36005.129552
112644,102642.864623
112645,65568.89764400001
112646,11352.85460623
112647,30747.034548999996
112648,59214.49517999999
112649,30652.970894999995
112650,12852.3502506
112651,44849.200389
112652,18999.081528000002
112653,39108.39141
112654,40858.313798999996
112655,33703.989762
112656,17937.4019312
112657,281531.75574
112658,575167.23321
112659,115135.69883099999
112660,48975.3251461
112661,195848.55936
112662,82810.454691
112663,96976.000373
112664,209492.28753
112665,501711.9460100001
112666,111913.36947900002
112667,27063.066418699997
112668,37394.94549299999
112669,112411.08729499998
112670,8981.5239215
112671,213277.00507
112672,110389.598547
112673,56289.426612
112674,26932.095084
112675,41997.576283
112676,39116.573756
112677,47057.42040799999
112678,15616.3516474
112679,104750.58802399998
112680,102731.79852400001
112681,24597.710100999997
112682,104925.378587
112683,14320.2159078
112684,250705.23903999996
112685,40056.346999
112686,35982.550219000004
112687,18437.3391549
112688,24241.67855
112689,126398.05648999999
112690,27929.729321000003
112691,58758.125217999994
112692,33685.874055
112693,125171.27755199999
112694,36705.107102
112695,135091.38872800002
112696,186044.908523
112697,104682.765637
112698,74135.564668
112699,291655.25494
112700,206971.6069
112701,375042.94151999993
112702,133077.569874
112703,33885.895626
112704,39864.322248
112705,235698.71292000002
112706,66789.688666
112707,43472.56731099999
112708,151784.633539
112709,143725.14794
112710,63338.493548
112711,78310.246964
112712,7775.65655749
112713,53540.976453
112714,114471.55539199998
112715,115343.11799899998
112716,34576.908497000004
112717,17200.801025999997
112718,69554.9669
112719,36879.570863
112720,29038.035414
112721,36955.509574
112722,46481.925073
112723,30660.104184999997
112724,41793.527032
112725,56332.11789899999
112726,8197.735399300002
112727,74602.69719300001
112728,153915.321827
112729,54331.62553099999
112730,28077.507328
112731,55858.428605
112732,19029.823041999996
112733,67926.680054
112734,167381.402398
112735,17512.396973000003
112736,66102.09763100001
112737,58161.882127000004
112738,387845.82524000003
112739,31911.759839000006
112740,60918.23797499998
112741,14096.2263591
112742,14632.0178082
112743,37039.91127
112744,106232.390247
112745,175246.83706000002
112746,41130.133205
112747,89872.41550700001
112748,383115.75886999996
112749,53672.659507000004
112750,6171.656853580002
112751,319606.35601000005
112752,44975.799190000005
112753,21640.255456000006
112754,68885.40977200001
112755,40284.256092999996
112756,56264.388358000004
112757,89622.463746
112758,19622.672135399996
112759,7446.174001199999
112760,46400.516233
112761,88044.440018
112762,302915.94687
112763,102390.94687399999
112764,132438.14420599997
112765,25746.016491000002
112766,72050.522973
112767,803383.39544
112768,15031.160328900001
112769,88884.47619499998
112770,41735.430957
112771,65031.942456000004
112772,21822.494772
112773,104248.910741
112774,21030.152145599997
112775,54849.110074000004
112776,31654.468039999996
112777,27973.334589
112778,644723.7337499999
112779,170438.96067199996
112780,160653.821798
112781,92033.792755
112782,38817.77142
112783,45702.461511
112784,36768.447817
112785,18634.298531900004
112786,79313.873343
112787,39042.829328
112788,30015.976505099992
112789,82030.535612
112790,136047.888003
112791,148262.184511
112792,8327.6447221
112793,64390.632663000004
112794,592733.67402
112795,30771.045928999996
112796,37237.808391
112797,57442.902102
112798,71625.100126
112799,111645.36240600003
112800,36717.61239400001
112801,13374.638499699999
112802,166053.993984
112803,492315.25042000005
112804,20494.814257500002
112805,56194.776955999994
112806,24907.1594051
112807,24159.857034999994
112808,263441.32527000003
112809,36626.235476999995
112810,190098.93311000004
112811,152067.76828400002
112812,74950.33451300001
112813,175836.50703
112814,55962.82178099999
112815,46603.906449999995
112816,33157.566431
112817,63359.086407
112818,48512.038523999996
112819,70385.80859300001
112820,296539.32998000004
112821,28172.146778000002
112822,35926.935844
112823,40915.17517
112824,28879.787724
112825,30955.613451
112826,67942.16333000001
112827,49749.491483000005
112828,94045.21647
112829,23464.998817
112830,70352.557203
112831,86996.89240699999
112832,64157.998092999995
112833,127416.501691
112834,45020.586257
112835,125266.770361
112836,35294.019446
112837,140722.93220999997
112838,397533.99938
112839,50441.808657
112840,131326.257756
112841,56268.69691300001
112842,185449.36484999995
112843,50666.272697
112844,24650.366094200002
112845,53898.744811
112846,242419.22644999996
112847,56255.301966
112848,197078.75181
112849,126369.45075200002
112850,158787.213448
112851,175139.23979699996
112852,26286.580245999998
112853,273497.03744
112854,41769.883799999996
112855,319001.66704000003
112856,44149.89094900001
112857,19926.856580400003
112858,37524.421101
112859,137155.17676
112860,39954.93516
112861,194148.01145000002
112862,12631.351516839999
112863,80270.962445
112864,159725.301209
112865,8507.977003700002
112866,249073.77092000004
112867,12452.4017788
112868,29838.290874000006
112869,86782.66719200001
112870,81042.31551399999
112871,139098.43227699999
112872,33971.0709546
112873,155732.12050500003
112874,99650.2849523
112875,75702.62114100001
112876,211930.27259999997
112877,42483.620569000006
112878,382332.18444
112879,319167.88197
112880,54914.387674
112881,39501.9915
112882,485772.18042
112883,33472.567975
112884,24612.987678999998
112885,52429.87179800001
112886,124385.75682299999
112887,22303.400547
112888,102280.55451100001
112889,86726.79356500001
112890,179685.03263999996
112891,131267.483833
112892,59249.598049
112893,37400.02080300001
112894,295949.72054999997
112895,22389.750931999995
112896,2965.464941059
112897,47208.752981
112898,173194.849888
112899,27055.860274
112900,53882.306086
112901,65287.01378100001
112902,27350.263660999994
112903,176497.79640999998
112904,226659.47741999998
112905,49686.422447000004
112906,53929.029269000006
112907,6758.951244599999
112908,6263.538439437001
112909,448705.0396000001
112910,119533.227486
112911,58192.069533
112912,23903.04412
112913,75516.08589900001
112914,15604.683395600001
112915,200955.05581
112916,294992.62072
112917,73048.528074
112918,75691.528828
112919,46339.681484
112920,34270.342263000006
112921,20796.116428200003
112922,132676.19179200003
112923,98815.4965
112924,67731.43013600001
112925,196316.90151300002
112926,8587.495918805998
112927,13070.494162500001
112928,32319.581014999996
112929,82095.245489
112930,563556.7903
112931,62911.68149300001
112932,182211.798191
112933,16566.1706901
112934,62047.30386
112935,63832.217017
112936,133826.99168600002
112937,452902.0610599999
112938,61474.502161
112939,21757.779446
112940,45055.507581
112941,467297.97658
112942,26747.173423
112943,284181.61970000004
112944,43037.859712000005
112945,134479.967943
112946,55989.778065
112947,32055.160279000003
112948,42972.669862999996
112949,46624.111805
112950,165900.78418
112951,45755.376157
112952,23325.553468000002
112953,38372.013685
112954,71482.07007999999
112955,25177.876387999997
112956,24056.826345999998
112957,10944.3681026
112958,700559.25995
112959,94727.79959200001
112960,47762.55589899999
112961,342364.53838000004
112962,77804.526846
112963,109469.78338600001
112964,24931.927442299995
112965,39551.06153
112966,550998.5012999999
112967,38313.162457
112968,19097.470816999998
112969,72696.90730600002
112970,21264.2762
112971,65594.271206
112972,213850.73824299997
112973,49443.664745
112974,68462.61669
112975,44196.394688
112976,30752.696022
112977,13623.855292500002
112978,98058.27680800001
112979,265308.57311999996
112980,728275.8456900001
112981,68126.281901
112982,40767.60888199999
112983,105133.432079
112984,25685.968355
112985,15763.1828279
112986,31233.740776000002
112987,26869.766925000004
112988,30785.097059
112989,65133.302343
112990,77567.16556999998
112991,32143.981638999998
112992,12074.008737099999
112993,94226.69605599999
112994,8491.09903924
112995,180901.82255900002
112996,26464.758703
112997,322651.8720299999
112998,45766.61700099999
112999,50803.420533
113000,21254.856357999997
113001,27510.177021999996
113002,20529.890444
113003,80827.25879600001
113004,98337.701843
113005,17728.9083011
113006,44995.66678399999
113007,26062.967459999996
113008,19603.5941524
113009,28903.231084
113010,33097.626488
113011,31482.714831999998
113012,19687.5427096
113013,48861.103497000004
113014,86199.29598899999
113015,150447.71237400002
113016,404245.12298
113017,93928.70499500001
113018,46110.65827899999
113019,137805.69951200002
113020,47081.12905
113021,40797.421242
113022,50598.101216999996
113023,37215.993690999996
113024,69587.42831400002
113025,12928.672165300002
113026,10640.3780902
113027,40321.406072
113028,28932.931362999992
113029,177738.05513999995
113030,53500.020595999995
113031,58016.781124999994
113032,9691.6893705
113033,114106.223509
113034,34909.970928
113035,35836.740421
113036,159392.621691
113037,81513.64920200002
113038,69975.278288
113039,77371.715643
113040,37285.32435200001
113041,17859.2272293
113042,218315.20636999997
113043,28850.891224
113044,340572.87678000005
113045,865001.6727900002
113046,45760.704721999995
113047,17999.4104035
113048,29194.316582999996
113049,145579.428836
113050,132789.78392799996
113051,129589.06972400002
113052,11299.20739164
113053,77027.146253
113054,47888.70194399999
113055,41172.09727300001
113056,75861.40455199999
113057,24932.1675568
113058,21938.746300000003
113059,61522.477789000004
113060,61615.471046
113061,46678.904161
113062,60123.20168699999
113063,191396.27648
113064,87443.55410699999
113065,45053.492351
113066,14994.4290071
113067,74105.05895400001
113068,81165.461591
113069,14779.4928881
113070,98847.84787900001
113071,168052.67576
113072,35231.81194
113073,264826.88933000003
113074,180100.62637
113075,32864.933465
113076,102852.93213499998
113077,50527.44223999999
113078,46628.017563
113079,56902.752273000006
113080,60683.36042599999
113081,123435.30871199998
113082,32629.853108000003
113083,51328.910876
113084,77597.790882
113085,22388.778563699998
113086,232208.78436000002
113087,783421.58933
113088,41860.239478999996
113089,209922.20621000003
113090,18240.9475389
113091,52966.928957000004
113092,78957.695507
113093,47822.296129999995
113094,140732.63435300003
113095,137142.681144
113096,29520.409101999998
113097,32406.687962699994
113098,222925.97338
113099,9914.215095900001
113100,42507.312526
113101,318219.35925999994
113102,257272.35665000003
113103,45789.979739
113104,22258.359091
113105,13532.248742799999
113106,141965.726878
113107,104857.60234100002
113108,136841.09887599997
113109,23026.628481999996
113110,63751.607401999994
113111,109143.440401
113112,78940.220797
113113,145714.17354699998
113114,32451.885379300005
113115,56001.277137
113116,72572.08274499999
113117,198604.91234
113118,7029.585851399999
113119,185151.09988
113120,80295.560535
113121,39812.236233999996
113122,137696.25376599998
113123,372987.7955
113124,24939.0613284
113125,138571.32321899998
113126,114898.966662
113127,77110.89340999999
113128,18060.918349000003
113129,168189.81357000003
113130,127563.86251199998
113131,50597.597119000005
113132,108643.51529299999
113133,76812.53434699998
113134,351279.9725699999
113135,94260.278289
113136,115568.50540400001
113137,27437.9504291
113138,72581.562282
113139,109133.24340400002
113140,180637.93968
113141,73353.376094
113142,18159.2508763
113143,48654.692445
113144,205690.85460999998
113145,75276.811145
113146,59487.74632199999
113147,24936.755894
113148,209136.556017
113149,47491.92069700001
113150,32691.079794
113151,37256.969429000004
113152,44382.154736
113153,176501.91142999998
113154,105906.126165
113155,52477.17877
113156,774398.48624
113157,169684.55170999997
113158,39445.747819000004
113159,186380.316894
113160,23852.357986199997
113161,144735.297326
113162,56225.529192
113163,27106.891549
113164,51182.111328
113165,281103.27374
113166,22847.3426645
113167,151312.108746
113168,35544.788483000004
113169,52256.595831
113170,191596.89002
113171,61726.475570999995
113172,136640.874351
113173,15977.9668034
113174,104176.487292
113175,51894.984194
113176,81354.898263
113177,100590.051061
113178,32685.722479
113179,12470.9008491
113180,23469.788573600003
113181,48703.263123000004
113182,25281.989471
113183,32169.651428
113184,43790.686213
113185,92977.131418
113186,135909.837014
113187,187859.16637000002
113188,23801.243200900004
113189,151749.31858999998
113190,26152.011809000003
113191,14964.616178699998
113192,26544.380789
113193,108629.79609500003
113194,47524.294587
113195,199538.64406
113196,34728.785082
113197,734510.81447
113198,80396.957666
113199,43871.903293
113200,26064.110908
113201,36635.99100200001
113202,14916.731126900002
113203,23946.261825
113204,111093.62327899998
113205,579338.85911
113206,86819.36790099999
113207,26481.102467999997
113208,247543.43347
113209,130441.58532900002
113210,107442.027862
113211,32135.951718000004
113212,97812.96400900002
113213,61261.675391
113214,36102.603009
113215,81547.41849
113216,67678.091767
113217,19937.4307988
113218,45985.199089999995
113219,10593.114499399997
113220,153675.63807
113221,13460.778461400001
113222,15257.8529733
113223,133200.24299600004
113224,32736.600314000003
113225,78859.959528
113226,34548.5536605
113227,62787.447295
113228,39024.27759299999
113229,7576.9118985
113230,35341.14163
113231,31097.4406165
113232,275661.03909
113233,55685.446797
113234,39899.255392
113235,220408.39073
113236,61008.10967699999
113237,211163.66412
113238,80913.125447
113239,27600.817368999997
113240,86263.007237
113241,104396.020933
113242,112164.91871299999
113243,83981.524955
113244,39125.967988
113245,100956.34323599999
113246,71279.081126
113247,57534.49729300001
113248,62092.53883
113249,93852.20772899999
113250,295000.25375000003
113251,70464.78312199998
113252,37637.868486
113253,17211.794379299998
113254,64564.47648799999
113255,211229.21578000003
113256,31736.231999
113257,141942.997173
113258,34787.854724
113259,25460.141298
113260,121990.428984
113261,23690.515431699998
113262,73805.179854
113263,530916.2033800001
113264,6691.718417600001
113265,57210.932904
113266,114271.75941099999
113267,82518.990991
113268,215878.12085
113269,30647.976705999998
113270,30788.922701000003
113271,219581.03589000003
113272,32704.244176999997
113273,60368.11087399999
113274,172664.13775000002
113275,23446.6739555
113276,11141.570178400001
113277,8081.95354162
113278,426909.45244
113279,76392.824159
113280,82132.26742999999
113281,164523.334528
113282,43233.926679000004
113283,65085.120062
113284,407968.32024999993
113285,28242.985504999997
113286,65315.233559999986
113287,146376.45103300002
113288,66637.90078
113289,75757.271354
113290,40393.429981
113291,36147.766527
113292,347447.99763999996
113293,9654.1205582
113294,26899.921174
113295,378241.80223
113296,28719.96398972
113297,33608.739837999994
113298,53929.651764999995
113299,49625.748416
113300,55800.955452999995
113301,24743.538678000004
113302,120510.37233700002
113303,61399.45211
113304,173572.59000999999
113305,49469.601924999995
113306,24875.531027999998
113307,167857.27915999998
113308,38051.666685
113309,64514.200628000006
113310,18569.938904000002
113311,67687.681696
113312,34661.58085
113313,148517.02594599998
113314,25261.023357000005
113315,108236.463006
113316,47467.467547
113317,69466.91937400002
113318,29135.3474114
113319,25181.448866700004
113320,81052.804271
113321,27560.193055
113322,31067.352728000005
113323,49792.856273
113324,6633.6532757999985
113325,12574.9020045
113326,31756.684475000005
113327,50362.549159
113328,19515.6679881
113329,287112.560965
113330,164535.74024
113331,12842.769040600002
113332,53593.552487999994
113333,219093.48849
113334,28618.594369
113335,7779.3056186
113336,132569.14864
113337,8363.494199
113338,96696.974874
113339,29278.670337999996
113340,62304.08623400001
113341,130058.57240599999
113342,71794.053327
113343,27027.6869422
113344,16144.838003200002
113345,14064.908755200002
113346,61425.422967999984
113347,87570.759881
113348,118121.91900200001
113349,42331.86372
113350,32855.8447
113351,179736.31916
113352,34848.184800999996
113353,93168.780326
113354,32206.027304
113355,221844.25061
113356,84513.90900000001
113357,10934.066565670002
113358,126010.75778000003
113359,10571.893988
113360,152235.03664999997
113361,165608.95747
113362,181663.34094
113363,66418.635513
113364,61180.161922000014
113365,79250.38676400001
113366,29538.033886
113367,81399.62317
113368,30540.709973999998
113369,98501.766484
113370,29830.6031128
113371,131732.71727700002
113372,34469.554523000006
113373,101294.882489
113374,311425.53761
113375,115857.98952999998
113376,87701.48691099999
113377,31543.036501000002
113378,142402.403691
113379,171775.00322
113380,33512.251613
113381,142028.46389699998
113382,274935.2959
113383,34639.689982
